Id,SalePrice
1580,196006.95347744794
1581,155337.4837180127
1582,129853.70508711367
1583,306770.97383928834
1584,221527.87191169165
1585,138946.2141525582
1586,69299.12467670473
1587,100844.81035857233
1588,150095.4594802153
1589,100778.58726187523
1590,131385.7991557431
1591,94144.58974324304
1592,111968.55906317473
1593,129354.37970721145
1594,131985.65349867652
1595,106270.1795748993
1596,232776.64020322872
1597,196719.24382247907
1598,217451.65787647324
1599,178474.1317551523
1600,172195.03471620008
1601,61748.88712580001
1602,116245.52426055245
1603,77630.19423026477
1604,266429.21388214553
1605,244616.29870888818
1606,169303.79174190937
1607,171758.57971149476
1608,221362.14234151793
1609,184925.29363175036
1610,151712.9386966447
1611,138047.90862566768
1612,165790.94294848395
1613,161975.1609671569
1614,128086.89460084499
1615,85859.63922707955
1616,73984.7266448498
1617,89677.13993128751
1618,129191.66080833363
1619,142139.91806291853
1620,163740.6147526664
1621,132692.55770689616
1622,141328.1009885596
1623,277726.16670829005
1624,209636.4086638988
1625,122303.24351712209
1626,168132.5200081407
1627,193284.6565679172
1628,276636.06229074247
1629,183540.19725591913
1630,340441.6609771241
1631,223666.98547891204
1632,240066.2296436915
1633,174117.2991686506
1634,186100.5954457639
1635,176527.7964341365
1636,153170.70806186838
1637,193515.2551864384
1638,182372.3624366879
1639,182531.6140351668
1640,247251.19909316898
1641,179533.96746768703
1642,237017.9643905027
1643,224935.82674459976
1644,234915.87030221013
1645,192701.05129987883
1646,162864.02448633156
1647,157752.70816076666
1648,130821.53199256815
1649,141971.03773694715
1650,114921.88301765207
1651,119323.21919760216
1652,98996.46004639618
1653,101094.8413316638
1654,145617.40346763833
1655,145686.76917176245
1656,144598.55931715562
1657,150789.96709758296
1658,147450.32404177645
1659,127705.35240660269
1660,156720.8443236293
1661,433384.5222281496
1662,396162.2076304657
1663,378568.17328825337
1664,426334.15524411196
1665,302803.3731964347
1666,327959.6343566071
1667,364317.238356396
1668,339304.6122567352
1669,306725.1603112526
1670,351589.65924308106
1671,257612.03872050435
1672,434845.9441939276
1673,295663.77863881603
1674,246041.73649747655
1675,187289.84351590136
1676,192399.50334058984
1677,220929.5974322266
1678,454670.2235748278
1679,399601.33852469944
1680,341406.77781920414
1681,248460.1793221357
1682,310120.09478479216
1683,176998.92866765277
1684,174429.8702344967
1685,174568.25074628115
1686,168977.14843515793
1687,170244.74496720635
1688,189112.18552770102
1689,195548.7349431121
1690,198379.42230481489
1691,185437.13767766432
1692,271234.4213591066
1693,170950.04807050302
1694,184797.13727157225
1695,167587.07692948557
1696,276829.6156249216
1697,172850.32201329438
1698,347847.8332564733
1699,315433.06010535295
1700,251619.8709062368
1701,270337.78564625623
1702,236144.26055095965
1703,253203.9693530718
1704,279881.42974370974
1705,234013.43091785134
1706,379542.47200033645
1707,216415.65884261281
1708,205441.13400474025
1709,270473.5930493273
1710,218976.37319298895
1711,268781.90651777457
1712,255019.45908235692
1713,275952.15327986435
1714,224973.20276654244
1715,207845.53236846736
1716,181899.52980544668
1717,179317.55267832679
1718,133485.04578359603
1719,201145.12577737414
1720,232928.7966233286
1721,165058.5944369178
1722,121511.40969791067
1723,155303.24501005778
1724,202296.35894037
1725,236518.0541394603
1726,180832.34714044692
1727,152920.6633519876
1728,170123.96133692955
1729,165274.36879407472
1730,151350.1642551542
1731,119143.41094723217
1732,130475.40634025415
1733,114659.38661835589
1734,119815.11391792296
1735,124940.28656151681
1736,111678.49743476628
1737,313685.02431230317
1738,237075.23074370885
1739,251275.92615358956
1740,215462.59660204407
1741,193108.69151017876
1742,172014.28345116548
1743,174373.32479969296
1744,326451.2067015472
1745,213925.63767278046
1746,184531.9189827954
1747,216093.6913779939
1748,213595.5511502817
1749,150875.86309912533
1750,127838.22755022108
1751,232550.5809903321
1752,120471.41343521563
1753,145954.11166459846
1754,193682.95113351537
1755,170275.24983022397
1756,124828.4113883239
1757,120172.90209284263
1758,141565.07742582308
1759,162725.12195523913
1760,164654.5990921897
1761,144854.58750072637
1762,176822.4157363103
1763,176616.54949219347
1764,117268.47585913332
1765,156379.12882462042
1766,185066.3109763726
1767,208177.94490424066
1768,142080.31618569916
1769,173735.35843707397
1770,157444.39870969788
1771,122370.6900024499
1772,130519.38980907983
1773,124348.8583025905
1774,137738.39041665662
1775,141633.2349387404
1776,126495.87856302566
1777,112375.20111843264
1778,136915.8375747494
1779,119643.24312147012
1780,179168.8586719852
1781,125631.5863078574
1782,88691.59833004905
1783,143341.79977389637
1784,111467.26566567385
1785,118266.21560785016
1786,136039.17027806095
1787,165274.69611296273
1788,54338.12975508336
1789,95773.71759016778
1790,78432.76900540489
1791,182335.70815390954
1792,154890.85540178078
1793,130353.38675407658
1794,146989.49007628782
1795,135168.09030561947
1796,123714.98562458204
1797,113801.45220877306
1798,120341.04625412
1799,113010.69563183017
1800,127007.3868383049
1801,125851.29541198412
1802,130361.47493647375
1803,145389.38955573927
1804,138238.54436205726
1805,137485.16503627613
1806,117085.84479793346
1807,131497.1739186351
1808,124960.37066335003
1809,126222.03804865308
1810,140705.34181889147
1811,93563.51085421904
1812,95250.89305999242
1813,122062.41504294972
1814,95501.52043559024
1815,52120.34925825074
1816,92978.62822729959
1817,109190.84743365912
1818,142040.12719779008
1819,124316.69887071177
1820,54627.69134085688
1821,112109.66131031944
1822,154592.52616978477
1823,45808.44452360899
1824,122403.06102820265
1825,138520.3163672632
1826,106423.79802567023
1827,100100.01414883758
1828,135790.8369393281
1829,117048.3994032793
1830,144154.94400786178
1831,145368.41954977476
1832,76962.4243695659
1833,142459.44428930242
1834,117574.30760548872
1835,124844.4605602654
1836,123656.63101158355
1837,89359.83364957123
1838,128769.06671919976
1839,96006.14457094917
1840,159013.72523566207
1841,142478.44232756863
1842,89672.83091480054
1843,130509.95856434715
1844,139720.50816646288
1845,143932.133425914
1846,155258.80248429242
1847,165188.9669839252
1848,54162.765284090674
1849,107102.30758620665
1850,118296.6287106343
1851,149891.2670615607
1852,126198.23761332114
1853,131149.62152848332
1854,169488.00140180695
1855,144082.68577755062
1856,224370.15697724783
1857,146808.08523159186
1858,134858.65013484124
1859,119518.52919943049
1860,147276.45063991373
1861,118541.38523432726
1862,321818.6127712139
1863,304503.1503689895
1864,304577.2473117505
1865,335962.8150125038
1866,335680.3476762779
1867,230083.67952693813
1868,294004.2658376303
1869,205989.1236763406
1870,227613.52997201003
1871,256367.78937629625
1872,172620.81760273222
1873,244230.26848027235
1874,144410.26863058566
1875,202207.340040615
1876,197415.00572988164
1877,209531.90544092542
1878,202825.61998700871
1879,131491.23980179403
1880,131628.91254038745
1881,240868.0537243015
1882,250353.00374422394
1883,187228.50685983902
1884,202656.44307480054
1885,250532.04725574088
1886,296788.9014799386
1887,211818.80221122512
1888,274419.1725593526
1889,165650.68143880487
1890,115646.1139373716
1891,133640.6444737228
1892,99006.50965453095
1893,132296.41196091202
1894,126465.83935838184
1895,135240.33029439184
1896,123345.7133299481
1897,119480.75516101172
1898,112193.32191930315
1899,150623.4944440996
1900,150638.9197453061
1901,174645.89411230694
1902,149664.01997009412
1903,216483.6115962654
1904,143265.95202150944
1905,200845.6407366365
1906,154111.8617812316
1907,200870.5276183803
1908,107853.21694043234
1909,132050.99879085398
1910,116786.92959038069
1911,220246.08807791353
1912,316811.9250389023
1913,147100.17924749086
1914,56220.97069682798
1915,310561.8852010289
1916,64704.114089139715
1917,255838.7193650622
1918,141945.37321786807
1919,165196.71733986374
1920,145902.31487568535
1921,413188.95799721585
1922,316037.8498214127
1923,218531.70584084815
1924,232019.48712796168
1925,193131.99968206446
1926,381378.48560466693
1927,131819.15986201112
1928,157443.31585886853
1929,121637.81503954796
1930,128661.5017540146
1931,140642.11797291046
1932,132092.50823321138
1933,177166.45563910942
1934,183862.86671564856
1935,170795.07014718055
1936,192688.41056783908
1937,184383.7175708388
1938,169104.86984177813
1939,242005.34830422996
1940,187353.5881519449
1941,169847.92212015053
1942,181879.56005808545
1943,213021.59312566163
1944,379090.41039119376
1945,396419.49308393826
1946,131762.81653895695
1947,309816.74741005496
1948,175964.42638531295
1949,249033.62792040053
1950,188487.61147922988
1951,236090.23072610455
1952,209240.46386442668
1953,172110.949334099
1954,187839.90578460426
1955,132768.40676559633
1956,283325.5416104274
1957,152044.02123558504
1958,301488.5939606865
1959,143669.45644322658
1960,113492.23705137848
1961,124548.24071699698
1962,97575.18612940938
1963,103927.56639401932
1964,107916.33745995443
1965,144287.3194055143
1966,141022.83352064772
1967,290784.224890526
1968,432609.43984812754
1969,398039.5689527717
1970,428078.3949381926
1971,464572.2939156408
1972,387606.31783515925
1973,264124.4774447941
1974,336408.62618092215
1975,477701.00820288644
1976,278276.34683157457
1977,355034.12304561085
1978,365864.4588903051
1979,325287.99492177356
1980,198104.31859214933
1981,345530.4242961013
1982,227260.11764504106
1983,202502.84581896837
1984,165048.82796043085
1985,226512.17568128844
1986,215602.1383645153
1987,179856.9342571406
1988,176527.62549188265
1989,193359.00057353423
1990,212378.6045313799
1991,232137.61922050698
1992,212579.52037579063
1993,169981.5425564725
1994,227410.96476730582
1995,186950.64314047722
1996,250334.6505444697
1997,321028.9982204384
1998,318663.4207539687
1999,273347.02598037175
2000,317284.6114591675
2001,270708.7520817707
2002,253449.79658238104
2003,266608.93064690946
2004,260304.3720132326
2005,225422.14593609562
2006,226425.9817077848
2007,253618.07048698823
2008,218736.00978243616
2009,196573.04968824293
2010,192296.2391156217
2011,136575.27639979633
2012,176164.00234570148
2013,179814.55419484276
2014,182893.95786143868
2015,207677.72757618927
2016,190451.32440875276
2017,194004.20732919336
2018,121668.65975128325
2019,135089.55329638347
2020,105037.77200668647
2021,105484.51500529566
2022,189369.78127046145
2023,142853.90790465867
2024,249857.7988858408
2025,364796.93513525237
2026,174574.91728869968
2027,159698.08355189802
2028,147814.85977784757
2029,167310.5205026978
2030,274453.90039841225
2031,234612.81335681945
2032,258321.39856602682
2033,264967.38767541456
2034,168904.0709960824
2035,220196.35530699237
2036,194678.9404703772
2037,203374.71415023846
2038,297086.6983043126
2039,228850.52706139622
2040,284118.6957788987
2041,319712.2418650062
2042,205052.59383772264
2043,176560.360565614
2044,165415.78839326135
2045,212891.34559809946
2046,145114.123105722
2047,143295.6363422665
2048,142964.9883204647
2049,138963.92207194553
2050,176249.7543912482
2051,105305.3018124365
2052,126948.72094605444
2053,147537.44743767363
2054,86519.95842941392
2055,158803.39785956324
2056,141206.91612787158
2057,114604.96908643836
2058,220307.10189938478
2059,136412.48665430918
2060,173396.73053251815
2061,173418.59245885257
2062,131563.5321698174
2063,122027.87460119583
2064,144783.76333402545
2065,121054.03418761537
2066,164151.64787983222
2067,111904.73864295904
2068,142857.75713930852
2069,85020.78102227728
2070,112260.88817053637
2071,90289.08768782207
2072,131222.9055913233
2073,137232.40446974887
2074,187639.35780013356
2075,150742.77820588907
2076,120119.9025867672
2077,156168.56556460907
2078,127726.58529215181
2079,133047.4005222921
2080,119325.09900012607
2081,124515.46589641504
2082,121527.70768673155
2083,145279.91166360257
2084,113644.54255868345
2085,119407.89685273066
2086,106551.5851213074
2087,119038.19374083009
2088,94112.2465421742
2089,80953.8985088242
2090,125964.70589770969
2091,118274.43585765058
2092,126280.42065867524
2093,110486.53421023351
2094,111566.72365523744
2095,146653.52584324515
2096,82095.52374596974
2097,96498.59320699173
2098,145668.85058970863
2099,53223.97896645989
2100,79382.42741675036
2101,118889.35125645604
2102,118379.67379036662
2103,111726.83038040364
2104,133256.86197570825
2105,128199.8507565356
2106,67837.87050554178
2107,205931.30546024218
2108,116443.15059695268
2109,111234.23875107462
2110,121162.95371637157
2111,132683.09921816192
2112,141205.98293917073
2113,120811.22043375575
2114,120136.48807568372
2115,163233.6136750077
2116,114040.0312278891
2117,150873.59989912025
2118,127985.80444337749
2119,112042.41488514475
2120,111647.35024206479
2121,87574.01791650997
2122,109752.61704250895
2123,83779.19461986698
2124,160706.62265288574
2125,126281.25872475347
2126,155961.23646582974
2127,156177.07220324918
2128,120150.72017804866
2129,91017.02972901826
2130,137762.19933300582
2131,140641.2346071882
2132,114557.89848862222
2133,122367.3379136988
2134,128136.9655467452
2135,96578.5454157074
2136,77241.97671611702
2137,107764.57458200445
2138,132688.61283026848
2139,149466.6536139387
2140,141530.1825367397
2141,147891.44304678234
2142,125915.39770638979
2143,145183.3030164905
2144,117427.60139013972
2145,137052.57549814644
2146,170937.2078192613
2147,142212.05797500245
2148,133924.08869147464
2149,144949.20486520394
2150,235290.36757878316
2151,117414.68085374981
2152,159365.7149357214
2153,158802.7808062089
2154,102529.48254144096
2155,132217.64314204227
2156,249929.50673595388
2157,235111.53889849244
2158,236078.18585702527
2159,206931.74419573444
2160,178222.62705640742
2161,239285.5699656211
2162,361974.5759672496
2163,339931.4308028396
2164,252483.9831163792
2165,204798.1162200191
2166,151768.35823536743
2167,224674.87353943512
2168,196161.08668116157
2169,197125.39556017343
2170,220028.86400086296
2171,153696.5520455277
2172,133417.50804263653
2173,175899.82978837128
2174,226325.65823097777
2175,306786.63990232017
2176,324750.0451576951
2177,240296.44792865767
2178,215104.2635843675
2179,138439.27017277834
2180,213968.4029261492
2181,189482.35684354595
2182,219599.975197916
2183,189590.24490375313
2184,119737.87414406285
2185,116385.63881112289
2186,147038.69503182016
2187,148938.7780928303
2188,151484.1109220697
2189,228636.77803403253
2190,78721.64997199412
2191,80796.9056148916
2192,90413.20666438034
2193,108662.30541978484
2194,101030.60890895108
2195,108940.55986888368
2196,95643.71141063352
2197,112031.52628599617
2198,153421.64782427036
2199,178398.32560509042
2200,148847.05584923524
2201,144865.92445453347
2202,229824.2864852699
2203,138224.0965261717
2204,187614.610785851
2205,122155.64302680289
2206,144368.14432532093
2207,213684.77439195552
2208,255037.02077832937
2209,235913.79729773672
2210,116553.10943926044
2211,117076.26356108983
2212,119506.20791267353
2213,103136.9127335653
2214,132786.1507359303
2215,98988.3920687601
2216,143989.6406288165
2217,73016.95377989707
2218,73550.60695806165
2219,73039.56124222028
2220,66791.37840592116
2221,310898.5257734702
2222,274316.8079141395
2223,291726.9293628397
2224,207053.36630431944
2225,122442.80740189517
2226,179885.66810255707
2227,201459.1800696209
2228,272290.45557173033
2229,249858.1093156451
2230,154917.38694843388
2231,214342.4215507588
2232,179639.45556111995
2233,178211.5427824488
2234,247138.69027383055
2235,216571.87846016476
2236,259756.7524250756
2237,329574.0453117893
2238,203927.14303204362
2239,102178.6621994832
2240,158003.95864219076
2241,154164.26050495316
2242,122924.6339436556
2243,127970.59957344361
2244,103072.61183190855
2245,99057.70922384094
2246,144437.9169245956
2247,115453.53048619763
2248,122608.419133593
2249,122516.8330540583
2250,131809.25649113447
2251,102267.22078888808
2252,176899.17539304265
2253,157211.5354179568
2254,180662.10410703847
2255,185648.49940148342
2256,177003.471422647
2257,206479.73839180398
2258,161404.73617286055
2259,175814.35706916128
2260,151224.7429094505
2261,192733.13596685202
2262,204833.10314578508
2263,376785.80797705805
2264,454998.9448285523
2265,164966.58182000782
2266,323647.02212734596
2267,355632.5438141398
2268,406056.673208416
2269,150690.3433378941
2270,196985.09989168824
2271,216435.44092475536
2272,193884.4565622791
2273,163018.56990001386
2274,182258.65168234077
2275,161632.95514004066
2276,190830.7422373296
2277,185292.88577941147
2278,145471.33977771841
2279,128216.31665354237
2280,116889.07868413627
2281,165750.5189181745
2282,182026.84744135189
2283,105543.3079476954
2284,113225.8872374671
2285,142893.53409802535
2286,124688.73919823258
2287,363867.0490550439
2288,275276.64874606987
2289,380826.4147940002
2290,454882.2313042505
2291,329328.68993934174
2292,447988.36843752523
2293,458356.3256138711
2294,432697.1094006171
2295,465159.5059156168
2296,281320.7547504215
2297,328924.1833147534
2298,347702.57946862024
2299,370918.01208784117
2300,331276.6523048129
2301,301633.2636554389
2302,247534.53512127744
2303,243395.14537014771
2304,247112.5736429309
2305,188538.50155245265
2306,185875.06044429154
2307,195783.8630453272
2308,228638.5589132295
2309,291660.3521850587
2310,210662.9050992336
2311,195299.46049482227
2312,178486.46622791738
2313,175813.52428697413
2314,165112.7512701509
2315,179323.99475258114
2316,193599.5769681659
2317,186302.66159138645
2318,179186.78464094317
2319,180030.13543886418
2320,183139.7891169984
2321,250832.00455832598
2322,174507.4397516255
2323,193001.80514529592
2324,178348.76276420025
2325,218248.41215611895
2326,173138.32949720425
2327,204247.2415749102
2328,227240.07041351113
2329,191114.9809518145
2330,181406.25433565208
2331,350998.4753187536
2332,402163.0708711657
2333,319403.9825554069
2334,255916.6491244193
2335,278349.4004856103
2336,315405.44171236065
2337,199262.76152160237
2338,276937.48283883714
2339,210199.06714269693
2340,390383.23262717406
2341,220673.83732009973
2342,237592.89135978138
2343,231303.01176483618
2344,212345.58625013483
2345,241014.6720585515
2346,212965.9335916374
2347,201144.70383206912
2348,238940.82608684737
2349,182810.17421847675
2350,298576.4609959332
2351,262693.4743857177
2352,252155.0308325566
2353,243098.66365462937
2354,136853.45227222843
2355,144048.1876765971
2356,149101.72397913464
2357,194046.97145145424
2358,196883.7833272342
2359,127738.7864826536
2360,114689.67283336405
2361,146338.449895734
2362,258431.82440471146
2363,138405.79830646797
2364,152729.27614440912
2365,220663.35310376144
2366,193988.590028795
2367,220135.703122826
2368,217461.33816813276
2369,225248.94700054568
2370,169481.93390568573
2371,164784.30144382635
2372,193229.94405631462
2373,288186.2017569464
2374,316209.41834422905
2375,255100.9277480892
2376,281488.33599941345
2377,330054.35186534317
2378,149809.50216423595
2379,194070.8770646378
2380,146151.9874104031
2381,168743.55633019985
2382,206313.16317184892
2383,200999.32114580064
2384,246092.48715726373
2385,166705.16333384355
2386,137184.52332330166
2387,135744.40929321022
2388,98271.38167028262
2389,119185.06230116427
2390,149870.2583520527
2391,143358.70659926024
2392,114908.1012004791
2393,177427.6725102661
2394,146334.19723562145
2395,207305.86892024372
2396,144867.58028672307
2397,216492.00277157815
2398,132583.28185603154
2399,62224.139647751435
2400,64953.64369673105
2401,114652.8970646409
2402,137139.40364464608
2403,140100.6428940136
2404,153704.24197899277
2405,159643.88397189902
2406,142160.31515870697
2407,123877.85962273701
2408,142547.1162127784
2409,120320.80077668787
2410,162189.44349292625
2411,117910.91308192839
2412,154273.32232532205
2413,130584.49083034908
2414,151229.375111751
2415,134466.9911691463
2416,128205.16709518745
2417,137397.60142602844
2418,134826.23852376657
2419,128706.48891062487
2420,124945.20320190048
2421,144102.7014526392
2422,110075.85636548472
2423,121365.92088724131
2424,155279.1521281911
2425,184353.1068403334
2426,134241.1219783366
2427,132958.65690331595
2428,188671.2895186305
2429,115410.57659072227
2430,134733.62252834253
2431,109890.4428310097
2432,146181.42075436967
2433,148814.81933110478
2434,139510.0497128918
2435,148284.56647711477
2436,109201.28518396233
2437,104239.79877190823
2438,124349.18898296564
2439,101884.63637667756
2440,124961.8778637951
2441,91154.25163660003
2442,98117.01159918508
2443,122023.96424767651
2444,129442.45266552771
2445,87455.97861859453
2446,137182.23860926784
2447,190497.04741290087
2448,135962.31842020975
2449,109209.95134090449
2450,150968.13560322206
2451,122884.39099608052
2452,199216.89773007436
2453,92866.2105550729
2454,120204.3654219189
2455,120598.67962956634
2456,131962.41611271037
2457,134697.54285345075
2458,127614.26550934558
2459,110713.28392725719
2460,139817.52110181062
2461,121000.47550707421
2462,134562.81366481676
2463,126399.5266127265
2464,177267.114100629
2465,138672.0604236516
2466,120721.50389248141
2467,133033.63720027002
2468,87126.58625021066
2469,80726.9721098717
2470,191990.23119644562
2471,201275.4496047698
2472,160327.98589798424
2473,119578.63782954267
2474,81395.31865840979
2475,210115.57714508893
2476,114631.47441080798
2477,127252.57944707687
2478,149917.24713819457
2479,107326.7231835702
2480,155278.54765718698
2481,122643.74190515208
2482,128916.9812313094
2483,111719.5530782837
2484,122905.25875109476
2485,128521.20374751023
2486,154134.79853956663
2487,169242.832005652
2488,159323.4649131505
2489,151069.86699787842
2490,145172.04287161632
2491,90566.69299344068
2492,193868.96118878317
2493,148828.54477985954
2494,147365.83359526843
2495,86349.02655782088
2496,245250.33028749583
2497,151575.32458508716
2498,114325.8740515694
2499,83638.39918905232
2500,126388.91720216424
2501,135022.80364289606
2502,143021.49364594667
2503,93024.80681600074
2504,167612.74315611715
2505,227342.85744813047
2506,250475.17952024573
2507,281357.72227455035
2508,249590.92310626296
2509,216941.12979837862
2510,224283.02396225676
2511,175385.14400938578
2512,204184.5171080896
2513,221186.57379438213
2514,255146.44137378555
2515,150963.62353631272
2516,170556.36895856893
2517,143198.9450072389
2518,157429.74171174283
2519,234387.96751645324
2520,214951.47982535444
2521,187049.18504838407
2522,226035.63275698407
2523,118939.47348727073
2524,138073.68097281875
2525,150813.19316762587
2526,138404.49601013388
2527,117145.3279930792
2528,128896.63140332002
2529,137927.89550806885
2530,118489.23988136773
2531,252815.24069599737
2532,224219.8160037023
2533,192022.53471176146
2534,238936.028506981
2535,302779.3956566831
2536,234035.50779766095
2537,244346.12865546378
2538,183051.33886228598
2539,188520.27969365462
2540,177222.26746673137
2541,183216.04354181848
2542,166421.82710592795
2543,122036.54027194018
2544,116990.86115880804
2545,136121.89708987775
2546,125294.20954803703
2547,131699.43535589895
2548,151136.5810785777
2549,156697.48731558846
2550,360933.06633680617
2551,139815.96247955068
2552,127416.71688066084
2553,74417.42074774497
2554,96868.71037052778
2555,123509.2564425215
2556,98136.64792709734
2557,104587.37561840053
2558,147095.354506764
2559,133579.3164563921
2560,147691.3324816847
2561,147243.17200201083
2562,134621.54645086196
2563,143938.66558157225
2564,206676.4529138906
2565,140881.36245869377
2566,161910.22649879864
2567,136805.54789769062
2568,197467.93523898834
2569,224505.39044081816
2570,112703.44040048672
2571,182271.27770658306
2572,151454.9322979645
2573,218620.05984394232
2574,273564.74534154456
2575,129275.66786070395
2576,118815.42083894408
2577,142961.20226079656
2578,79983.65630488338
2579,60830.13544053888
2580,104148.0590082959
2581,99845.60900762131
2582,99756.82558541199
2583,275608.89707484323
2584,167488.8707344481
2585,179076.31254443218
2586,218647.40532617495
2587,201949.0961332628
2588,146993.13761063118
2589,147900.22315829934
2590,202839.53091332325
2591,217864.4342179233
2592,209147.3294478427
2593,255042.18619156507
2594,179643.88964219185
2595,200110.98548408793
2596,294992.50184615573
2597,187787.15140144087
2598,284325.5929132111
2599,316968.4310499038
2600,142602.36508108024
2601,141644.7967367756
2602,82760.86451655725
2603,93450.18907818479
2604,85857.98194754696
2605,77512.61531113424
2606,145566.01287513005
2607,196195.83363439952
2608,191512.14454507962
2609,168035.9984399435
2610,108490.49446032941
2611,118123.66513747763
2612,162885.01841541953
2613,131417.1634481926
2614,126964.35575261165
2615,158019.49482148024
2616,147407.08477958816
2617,178804.02349809193
2618,190704.1051334813
2619,197052.81433057738
2620,190116.84187503412
2621,174370.00057847827
2622,178674.78038212843
2623,245766.3145156651
2624,308316.0770663384
2625,297055.3989553994
2626,177063.07097659312
2627,163199.43606387975
2628,490840.76689368376
2629,514977.8559831453
2630,372296.8759020648
2631,471747.0741811228
2632,434996.5141133072
2633,327102.2840832909
2634,421769.6904076902
2635,157488.42527541865
2636,177210.90494369282
2637,175777.2018182837
2638,256817.5590335246
2639,189513.9212377707
2640,154528.8781504275
2641,107667.57679565212
2642,182514.13316421836
2643,101716.89876416755
2644,120188.43981203732
2645,107480.91273742077
2646,96637.04741394799
2647,101087.10566511283
2648,147239.7721607408
2649,147097.82744333657
2650,140203.27934841538
2651,142379.28307182225
2652,409870.01880528
2653,252742.07508936807
2654,244948.3255665261
2655,407258.5065420133
2656,324890.26908579835
2657,357141.87348114647
2658,307658.6398686055
2659,301290.05680697697
2660,370359.13135017536
2661,355862.09364896
2662,362362.40523687203
2663,296129.2341055298
2664,280505.25830829464
2665,333304.0324024236
2666,289324.19687052694
2667,165388.09540729245
2668,178862.5343463577
2669,175817.59963254596
2670,274827.50985450466
2671,183015.09311149392
2672,191951.95053944553
2673,206318.33891427642
2674,199887.82806187557
2675,173650.03473404498
2676,193097.36037791628
2677,194579.7876944879
2678,248875.57250832184
2679,277636.33246313874
2680,291562.23151987285
2681,412844.03014718555
2682,318723.4177265153
2683,527008.997268056
2684,322025.2789055448
2685,327286.8037060336
2686,253522.9732231578
2687,322971.02328002005
2688,214069.47669258094
2689,203095.27464663892
2690,425745.63503601315
2691,185008.77387439512
2692,134393.12450599953
2693,196626.77764541848
2694,132479.3341205285
2695,192779.1954575245
2696,185053.4337916471
2697,184103.02967036192
2698,187209.96481906725
2699,171276.61511872127
2700,154475.79690572116
2701,146610.4435782913
2702,114588.9178400072
2703,118720.06759966488
2704,140028.27463401636
2705,119899.49079627375
2706,112547.83499729633
2707,123292.05763166664
2708,135606.40470503946
2709,102781.97531312723
2710,128261.9408194935
2711,268966.45442694135
2712,379172.27902413625
2713,172861.99444366465
2714,149926.63864470317
2715,170301.15365568906
2716,143422.98730368272
2717,189139.9042728203
2718,225662.65309892382
2719,157580.53058141
2720,174820.65536278835
2721,135226.1618692273
2722,155185.5915650194
2723,142304.13162740815
2724,128656.90879854084
2725,132717.67564031234
2726,146637.96789738286
2727,176304.91076476962
2728,182247.6998120641
2729,146691.7996210982
2730,145263.54379693815
2731,130677.60798986118
2732,131752.3477660194
2733,157519.66428217755
